ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
CentralArabic-1_all-1,,CentralArabic,1_all,kull,kull,k u lː,,,,,^k u ll$,default
MoroccanArabic-1_all-1,,MoroccanArabic,1_all,koll,koll,k o lː,,,,,^k o ll$,default
Maltese-1_all-1,,Maltese,1_all,Koll u,Koll_u,k o lː u,,,,,^K o ll _ u$,default
Cairene-1_all-1,,Cairene,1_all,kull,kull,k u lː,,,,,^k u ll$,default
Damascene-1_all-1,,Damascene,1_all,kəll,kəll,k ə lː,,,,,^k ə ll$,default
Iraqi-1_all-1,,Iraqi,1_all,kull,kull,k u lː,,,,,^k u ll$,default
Soukhne-1_all-1,,Soukhne,1_all,ʧill,ʧill,tʃ i lː,,,,,^ʧ i ll$,default
AqraArbilArabic-1_all-1,,AqraArbilArabic,1_all,"kəll, sa:γi:  n",kəll,k ə lː,,,,,^k ə ll$,default
CypriotArabic-1_all-1,,CypriotArabic,1_all,kull,kull,k u lː,,,,,^k u ll$,default
GulfArabic-1_all-1,,GulfArabic,1_all,kil,kil,k i l,,,,,^k i l$,default
YemeniticArabic-1_all-1,,YemeniticArabic,1_all,kull,kull,k u lː,,,,,^k u ll$,default
NigerianArabic-1_all-1,,NigerianArabic,1_all,tʃat,tʃat,tʃ a t,,,,,^tʃ a t$,default
Buxari-1_all-1,,Buxari,1_all,kullu,kullu,k u lː u,,,,,^k u ll u$,default
Kinubi-1_all-1,,Kinubi,1_all,kulu,kulu,k u l u,,,,,^k u l u$,default
CentralArabic-2_ash-1,,CentralArabic,2_ash,ra ma: d,ra_ma:_d,r a m aː d,,,,,^r a _ m a: _ d$,default
MoroccanArabic-2_ash-1,,MoroccanArabic,2_ash,rˁm adˁ,rˁm_adˁ,rˤ m a dˤ,,,,,^rˁ m _ a dˁ$,default
Maltese-2_ash-1,,Maltese,2_ash,rmi: d,rmi:_d,r m iː d,,,,,^r m i: _ d$,default
Cairene-2_ash-1,,Cairene,2_ash,ram a:dˁ  *,ram_a:dˁ_*,r a m aː dˤ,,,,,^r a m _ a: dˁ _ *$,default
Damascene-2_ash-1,,Damascene,2_ash,rama :d,rama_:d,r a m aː d,,,,,^r a m a_: d$,default
Iraqi-2_ash-1,,Iraqi,2_ash,ruma :d,ruma_:d,r u m aː d,,,,,^r u m a_: d$,default
AqraArbilArabic-2_ash-1,,AqraArbilArabic,2_ash,rˁam a:d,rˁam_a:d,rˤ a m aː d,,,,,^rˁ a m _ a: d$,default
CypriotArabic-2_ash-1,,CypriotArabic,2_ash,rama t  r-m-  d,rama_t_r-m-_d,r a m a t r m d,,,,,^r a m a _ t _ r - m - _ d$,default
GulfArabic-2_ash-1,,GulfArabic,2_ash,rama ad,rama_ad,r a m a a d,,,,,^r a m a _ a d$,default
Buxari-2_ash-1,,Buxari,2_ash,ra’matt,ra’matt,r a mˁ a tː,,,,,^r a ’m a tt$,default
Kinubi-2_ash-1,,Kinubi,2_ash,ruman,ruman,r u m a n,,,,,^r u m a n$,default
CentralArabic-3_bark-1,,CentralArabic,3_bark,qirf at,qirf_at,q i r f a t,,,,,^q i r f _ a t$,default
MoroccanArabic-3_bark-1,,MoroccanArabic,3_bark,qeʃ rˁa,qeʃ_rˁa,q e ʃ rˤ a,,,,,^q e ʃ _ rˁ a$,default
Maltese-3_bark-1,,Maltese,3_bark,ʔoʃr a,ʔoʃr_a,ʔ o ʃ r a,,,,,^ʔ o ʃ r _ a$,default
Cairene-3_bark-1,,Cairene,3_bark,ʔiʃr*,ʔiʃr*,ʔ i ʃ r,,,,,^ʔ i ʃ r *$,default
Damascene-3_bark-1,,Damascene,3_bark,ʔəʃər,ʔəʃər,ʔ ə ʃ ə r,,,,,^ʔ ə ʃ ə r$,default
Iraqi-3_bark-1,,Iraqi,3_bark,giʃra,giʃra,g i ʃ r a,,,,,^g i ʃ r a$,default
Soukhne-3_bark-1,,Soukhne,3_bark,kiʃr,kiʃr,k i ʃ r,,,,,^k i ʃ r$,default
